name,lat,lon,分類,説明,住所,備考
打越中学校,35.6453582732319,139.35794595473945,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,打越町349－1
みなみ野中学校（みなみ野小中学校）,35.632769801610166,139.32207484348908,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,みなみ野6－14－2
七国中学校,35.6208764620088,139.32201382948418,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,七国6－41－1
浅川中学校,35.638581602621,139.28013248012817,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,初沢町1370
陵南中学校,35.645821611704434,139.29373436195317,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,東浅川町553－9
由木中学校,35.626861657204635,139.3852922609317,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,下柚木2－34－2
松が谷中学校,35.63049627482224,139.41762477999058,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,松が谷23
中山中学校,35.62436184641142,139.35815814776083,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,中山1158－1
南大沢中学校,35.60880657900704,139.38026990463393,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,南大沢3－7
宮上中学校,35.61323593772255,139.37329543756474,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,南大沢5－5
別所中学校,35.619419856885344,139.40068028148843,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,別所2－28
上柚木中学校,35.617974787950494,139.37068457281427,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,上柚木3－17
松木中学校,35.61812606670778,139.39188180030362,指定緊急避難場所（一時避難場所）地震［屋外］,地震などが発生したときに、様子を見るためにとりあえず避難する場所で、正確な情報を得て、地域ぐるみで活動を行う拠点となります。,別所1－34－1
